458,可乐/芬达橙 塑料瓶2公升,混合包装,堆头_可乐+芬达橙瓶装2000毫升_二联装,
459,可乐/雪碧 塑料瓶2公升,混合包装,堆头_可乐+雪碧瓶装2000毫升_二联装,
2627,星巴克星冰乐咖啡味咖啡饮料箱装281毫升 x4瓶,星巴克,无,
2629,星巴克星冰乐摩卡味咖啡饮料箱装281毫升 x4瓶,星巴克,无,
1754,雀巢咖啡丝滑拿铁+丝滑摩卡啡包纸盒6瓶X 268毫升,雀巢咖啡,堆头_雀巢咖啡丝滑拿铁+摩卡瓶装268毫升_便携式6瓶,
1753,雀巢咖啡丝滑拿铁咖啡纸板盒15包X 268毫升,雀巢咖啡,堆头_雀巢咖啡丝滑拿铁瓶装268毫升_纸箱15瓶,
2332,雀巢咖啡丝滑拿铁瓶装 268ml x 3联包,雀巢咖啡,堆头_雀巢咖啡丝滑拿铁瓶装268毫升_便携式3瓶,
1755,雀巢咖啡丝滑摩卡咖啡纸板盒15盒装X 268毫升,雀巢咖啡,堆头_雀巢咖啡丝滑摩卡瓶装268毫升_纸箱15瓶,
2334,雀巢咖啡丝滑榛果风味咖啡饮料箱装15瓶 x 268 毫升,雀巢咖啡,堆头_雀巢咖啡丝滑榛果瓶装268毫升_纸箱15瓶,
726,雀巢（Nestle） 咖啡（香滑）罐装 180ml 6联包,雀巢咖啡,堆头__雀巢咖啡原醇香滑罐装180毫升_塑料膜6罐,
725,雀巢（Nestle） 咖啡（丝滑拿铁）瓶装 268ml 3联包,雀巢咖啡,堆头_雀巢咖啡丝滑拿铁瓶装268毫升_便携式3瓶,
73,乔雅咖啡浓香经典拉罐6x180ml毫升,乔雅,堆头_乔雅浓香经典罐装180毫升_塑料膜6罐,
112,乔雅咖啡浓香经典塑料瓶3x268ml毫升,乔雅,堆头_乔雅浓香经典瓶装268毫升_便携式3瓶,
2274,美汁源三重果粒橙橙汁饮料裹塑12瓶 x 1 l,美汁源,堆头_美汁源三重果粒橙瓶装1000毫升_彩塑12瓶,
1391,美汁源果粒橙12X1.25升开箱,美汁源,堆头_美汁源果粒橙瓶装1250毫升_纸箱12瓶,
2692,美汁源果粒橙12瓶X420毫升整箱,美汁源,堆头_美汁源果粒橙瓶装420毫升_纸箱12瓶,
2693,美汁源果粒橙24瓶X420毫升整箱,美汁源,堆头_美汁源果粒橙瓶装420毫升_纸箱24瓶,
2272,美汁源爽粒花语槐花风味葡萄汁饮料裹塑12瓶 x 420 毫升,美汁源,堆头_美汁源爽粒花语白葡萄槐花瓶装420毫升_彩塑12瓶,
555,美汁源果粒橙12X1.25L整箱),美汁源,堆头_美汁源果粒橙瓶装1250毫升_纸箱12瓶,
467,美汁源果粒橙开箱 1.8L*6,美汁源,堆头_美汁源果粒橙瓶装1800毫升_纸箱6瓶,
468,美汁源果粒橙封闭箱 1.8L*6,美汁源,堆头_美汁源果粒橙瓶装1800毫升_纸箱6瓶,
499,美汁源果粒橙整箱12X450ml,美汁源,堆头_美汁源果粒橙瓶装450毫升_纸箱12瓶,
628,美汁源粒橙塑料 12X300ml整箱,美汁源,堆头_美汁源果粒橙瓶装300毫升_纸箱12瓶,
557,美汁源果粒橙摩登罐（ 24X310ml）,美汁源,堆头_美汁源果粒橙高罐装310毫升_塑料膜24罐,
111,美汁源粒橙塑料 4X450ml,美汁源,堆头_美汁源果粒橙瓶装450毫升_彩塑4瓶,
645,美汁源果粒橙450ML（24）整箱,美汁源,堆头_美汁源果粒橙瓶装450毫升_纸箱24瓶,堆头_美汁源果粒橙瓶装450毫升_塑料膜24瓶
2350,大湖橙汁瓶2包x 2升,大湖,堆头_大湖GreatLakes100%橙汁瓶装2000毫升_塑料膜2瓶,
1735,正宗椰树椰汁纸板箱24 x 245ml,正宗椰树,堆头_椰树椰汁罐装245毫升_纸箱24罐,
1734,正宗鲜榨椰子汁纸板箱24 x 245毫升,正宗椰树,堆头_椰树椰汁罐装245毫升_纸箱24罐,
729,椰树椰子汁245毫升6袋,正宗椰树,无,
1045,汇源100％橙汁_箱12 * 200毫升,汇源,堆头_汇源100%橙汁盒装200毫升_纸箱12盒,
2348,汇源果汁早啊100%复合果蔬汁箱装4盒x 1升,汇源,堆头_汇源早啊100%复合果蔬汁盒装1000毫升_纸箱4盒,
954,_源_桃果汁200毫升x 12,汇源,堆头_汇源100%桃汁盒装200毫升_纸盒12盒,
639,酷儿橙300ML（12）整箱,酷儿果汁,堆头_酷儿橙味瓶装300毫升_纸箱12瓶,
1709,水溶C100复合果汁纸板盒15包装X 445毫升,农夫山泉水溶 C100,无,
1710,水溶C100柠檬汁纸板箱15包X 445毫升,农夫山泉水溶 C100,堆头_农夫山泉水溶C100柠檬味复合果汁饮料瓶装445毫升_纸箱15瓶,
2594,娃哈哈乳酸菌饮品裹塑100毫升x4瓶,娃哈哈奶,堆头_娃哈哈乳酸菌饮品瓶装100毫升_彩塑4瓶,
1492,娃哈哈爽歪歪酸奶饮料纸盒24盒装200毫升,娃哈哈爽歪歪,堆头_娃哈哈爽歪歪营养酸奶饮品瓶装200克_纸箱24瓶,
1493,娃哈哈锌爽歪歪儿童饮料纸板盒24包x 200毫升,娃哈哈爽歪歪,堆头_娃哈哈锌爽歪歪营养酸奶饮品瓶装200克_纸箱24瓶,
956,娃哈哈__益生菌_酵乳酸奶_料125ml X 32,娃哈哈爽歪歪,无,
286,娃哈哈锌爽歪歪营养酸奶饮品4x125ML,娃哈哈爽歪歪,堆头_娃哈哈锌爽歪歪瓶装125克_塑料膜4瓶,
288,娃哈哈锌爽歪歪营养酸奶饮品4x200ML,娃哈哈爽歪歪,堆头_娃哈哈锌爽歪歪瓶装200毫升_塑料膜4瓶,
287,娃哈哈爽歪歪营养酸奶饮品4x200ML,娃哈哈爽歪歪,堆头_娃哈哈爽歪歪营养酸奶饮品瓶装200克_塑料膜4瓶,
2660,旺仔牛奶箱装125毫升 x20盒,旺仔牛奶,堆头_旺仔牛奶盒装125毫升_纸箱20盒,
2662,旺仔牛奶裹塑125毫升 x4盒,旺仔牛奶,堆头_旺仔牛奶盒装125毫升_塑料膜4盒,
2661,王子牛奶O泡果奶味饮料裹塑125毫升 x4盒,旺仔牛奶,堆头_旺旺O泡果奶味饮料原味盒装125毫升_塑料膜4盒,
1728,AD钙牛奶儿童早餐纸板盒24包X 220毫升,娃哈哈AD钙奶,无,
1276,娃哈哈AD钙牛奶100ML x 5,娃哈哈AD钙奶,堆头_娃哈哈AD钙奶瓶装100克_塑料膜5瓶,
289,娃哈哈原味AD钙奶6x100ML,娃哈哈AD钙奶,堆头_娃哈哈AD钙奶瓶装100克_塑料膜6瓶,
290,娃哈哈AD钙奶4x220ML,娃哈哈AD钙奶,堆头_娃哈哈AD钙瓶装220毫升_塑料膜4瓶,
1390,美汁源果粒奶优椰子450（15）整箱,果粒奶优,堆头_美汁源果粒奶优椰子味瓶装450毫升_纸箱15瓶,
1722,美汁源果粒奶优香蕉味纸板盒15包X 450毫升,果粒奶优,堆头_美汁源果粒奶优香蕉味瓶装450毫升_纸箱15瓶,
109,美汁源果粒奶优草莓纸包250克(12)-礼盒装,果粒奶优,堆头_美汁源果粒奶优草莓味盒装250毫升_纸箱12瓶,
480,美汁源果粒奶优芒果15x450g密封箱,果粒奶优,堆头_美汁源果粒奶优芒果味瓶装450毫升_纸箱15瓶,
473,美汁源果粒奶优原味15x450g开箱,果粒奶优,堆头_美汁源果粒奶优原味瓶装450毫升_纸箱15瓶,
474,美汁源果粒奶优原味15x450g密封箱,果粒奶优,堆头_美汁源果粒奶优原味瓶装450毫升_纸箱15瓶,
475,美汁源果粒奶优菠萝15x450g密封箱,果粒奶优,堆头_美汁源果粒奶优菠萝味瓶装450毫升_纸箱15瓶,
476,美汁源果粒奶优菠萝15x450g开箱,果粒奶优,堆头_美汁源果粒奶优菠萝味瓶装450毫升_纸箱15瓶,
477,美汁源果粒奶优草莓15x450g密封箱,果粒奶优,堆头_美汁源果粒奶优草莓味瓶装450毫升_纸箱15瓶,
478,美汁源果粒奶优草莓15x450g开箱,果粒奶优,堆头_美汁源果粒奶优草莓味瓶装450毫升_纸箱15瓶,
479,美汁源果粒奶优水蜜桃15x450g密封箱,果粒奶优,堆头_美汁源果粒奶优蜜桃味瓶装450毫升_纸箱15瓶,
120,水动乐果蔬橙味营养素饮料塑料瓶3x600ml毫升,水动乐,堆头_水动乐橙味瓶装600毫升_塑料膜3瓶,
121,水动乐果蔬桃味营养素饮料塑料瓶3x600ml毫升,水动乐,堆头_水动乐桃味瓶装600毫升_塑料膜3瓶,
525,水动乐橙味15x600ML未开箱,水动乐,堆头_水动乐橙味瓶装600毫升_纸箱15瓶,
526,水动乐橙味15x600ML开箱,水动乐,堆头_水动乐橙味瓶装600毫升_纸箱15瓶,
527,水动乐柠檬味15x600ML未开箱,水动乐,堆头_水动乐柠檬味瓶装600毫升_纸箱15瓶,
528,水动乐柠檬味15x600ML开箱,水动乐,堆头_水动乐柠檬味瓶装600毫升_纸箱15瓶,
529,水动乐桃味15x600ML未开箱,水动乐,堆头_水动乐桃味瓶装600毫升_纸箱15瓶,
530,水动乐桃味15x600ML开箱,水动乐,堆头_水动乐桃味瓶装600毫升_纸箱15瓶,
531,水动乐西柚味15x600ML未开箱,水动乐,堆头_水动乐西柚味瓶装600毫升_纸箱15瓶,
532,水动乐西柚味15X600ml开箱,水动乐,堆头_水动乐西柚味瓶装600毫升_纸箱15瓶,
2347,佳得乐柠檬味运动饮料箱装15瓶x 600毫升,佳得乐,堆头_佳得乐柠檬味运动饮料瓶装600毫升_纸箱15瓶,
2345,佳得乐橙味运动饮料箱装15瓶x 600毫升,佳得乐,堆头_佳得乐橙味运动饮料瓶装600毫升_纸箱15瓶,
2344,佳得乐蓝莓味运动饮料箱装15瓶x 600毫升,佳得乐,堆头_佳得乐蓝莓味运动饮料瓶装600毫升_纸箱15瓶,
2346,佳得乐西柚味运动饮料箱装15瓶x 600毫升,佳得乐,堆头_佳得乐西柚味运动饮料瓶装600毫升_纸箱15瓶,
632,美汁源植场新人椰子汁植物蛋白饮料CAN 240ml（12）整箱,植场新人,堆头_美汁源植场新人椰子汁罐装240毫升_纸箱12罐,
633,美汁源植场新人芝麻核桃复合蛋白饮料CAN 240ml（12）整箱,植场新人,堆头_美汁源植场新人芝麻核桃罐装240毫升_纸箱12罐,
2651,维他奶低糖原味豆奶箱装250毫升 x16盒,维他奶,堆头_维他奶vitasoy低糖原味豆奶盒装250毫升_纸箱16盒,
2649,维他奶原味豆奶箱装250毫升 x16盒,维他奶,堆头_维他奶vitasoy原味豆奶盒装250毫升_纸箱16盒,
2650,维他奶原味豆奶箱装250毫升 x24盒,维他奶,堆头_维他奶vitasoy原味豆奶盒装250毫升_纸箱24盒,
2645,维他奶巧克力味豆奶饮料箱装250毫升 x24盒,维他奶,堆头_维他奶vitasoy巧克力味豆奶盒装250毫升_纸箱24盒,
2654,维他奶香草味豆奶饮料箱装250毫升 x24盒,维他奶,堆头_维他奶vitasoy香草味豆奶盒装250毫升_纸箱24盒,
2593,维他奶香草味豆奶饮料裹塑250毫升 x6盒,维他奶,堆头_维他奶vitasoy香草味豆奶盒装250毫升_塑料膜6盒,
2666,银鹭红枣花生牛奶箱装450毫升 x15瓶,银鹭,堆头_银鹭红枣花生牛奶复合蛋白饮品瓶装450毫升_纸箱15瓶,
2664,银鹭红枣花生牛奶箱装500毫升 x15瓶,银鹭,堆头_银鹭红枣花生牛奶复合蛋白饮品瓶装500毫升_纸箱15瓶,
2673,银鹭红豆花生牛奶箱装250毫升 x16盒,银鹭,堆头_银鹭红豆花生牛奶复合蛋白饮品盒装250毫升_纸箱16盒,
2672,银鹭红豆花生牛奶箱装450毫升 x15瓶,银鹭,堆头_银鹭红豆花生牛奶复合蛋白饮品瓶装450毫升_纸箱15瓶,
2669,银鹭花生牛奶箱装250毫升 x16盒,银鹭,堆头_银鹭花生牛奶复合蛋白饮品盒装250毫升_纸箱16盒,
2676,银鹭花生牛奶箱装500毫升 x15瓶,银鹭,堆头_银鹭花生牛奶复合蛋白饮料瓶装500毫升_纸箱15瓶,
2668,银鹭薏仁花生牛奶箱装450毫升 x15瓶,银鹭,堆头_银鹭薏仁花生牛奶复合蛋白饮品瓶装450毫升_纸箱15瓶,
2694,雪菲力豆奶24X250毫升整箱,雪菲力豆奶,无,
1396,可乐塑料瓶680毫升(12支装)整箱,可口可乐,堆头_可口可乐瓶装680毫升_纸箱12瓶,
1359,可口可乐原味2L（整箱）(6支装),可口可乐,堆头_可口可乐瓶装2000毫升_纸箱6瓶,
1333,可口可乐塑料瓶 300毫升(24支装)整箱,可口可乐,堆头_可乐瓶装300毫升_塑料膜24瓶,
2382,可口可乐纤维+塑料瓶500毫升x12,可口可乐,堆头_可口可乐纤维+零糖瓶装500毫升_彩塑12瓶,
1296,可口可乐纪念珍藏版6 x 250ml,可口可乐,堆头_可口可乐铝瓶装250毫升_纸箱6瓶,
1714,可口可乐纸板盒8包x 250毫升,可口可乐,堆头_可口可乐铝瓶装250毫升_纸箱8瓶,
2269,可口可乐罐装裹塑4罐 x 330 毫升,可口可乐,堆头_可乐罐装330毫升_塑料膜4罐,
574,可口可乐 12x1L（箱）,可口可乐,堆头_可口可乐瓶装1000毫升_塑料膜12瓶,
500,可口可乐原味24*500ML(整箱),可口可乐,堆头_可乐瓶装600毫升_塑料膜24瓶,
551,可口可乐原味12x1.25L（整箱）,可口可乐,堆头_可乐瓶装1250毫升_塑料膜12瓶,堆头_可乐瓶装1250毫升_纸箱12瓶
552,可口可乐原味8x2L（整箱）,可口可乐,堆头_可乐瓶装2000毫升_塑料膜8瓶,
708,可口可乐迷你摩登罐 12x200毫升,可口可乐,堆头_可口可乐罐装200毫升_纸箱12罐,
517,可口可乐塑料(15x300ml)整箱,可口可乐,堆头_可口可乐瓶装300毫升_塑料膜15瓶,
566,可口可乐12x300ML彩膜整箱,可口可乐,堆头_可乐瓶装300毫升_彩塑12瓶,
135,可口可乐易拉罐 6x330亳升,可口可乐,堆头_可乐罐装330毫升_彩塑6罐,堆头_可乐罐装330毫升_便携式6罐
122,可口可乐易拉罐 8x330亳升,可口可乐,堆头_可口可乐罐装330毫升_彩塑8罐,堆头_可乐罐装330毫升_便携式8罐
985,可口可乐摩登罐整箱24x330ml,可口可乐,堆头_可口可乐高罐装330毫升_礼盒24罐,
550,可口可乐原味CAN（24x330ml 整箱）,可口可乐,堆头_堆头_可乐罐装330毫升_纸箱24罐,堆头_可乐罐装330毫升_塑料膜24罐
115,可口可乐塑料瓶 4x600毫升,可口可乐,堆头_可口可乐瓶装600毫升_塑料膜4瓶,
1727,可口可乐零度罐纸板盒12件装x 355毫升,可口可乐零度,无,
2270,可口可乐零度迷你罐箱装12罐 x 200 毫升,可口可乐零度,堆头_可口可乐零度罐装200毫升_纸箱12罐,
641,零度可乐塑料300ML（12）整箱,可口可乐零度,堆头_可乐零度300毫升_彩塑12瓶,
710,零度可乐摩登罐 6x330毫升,可口可乐零度,堆头_可口可乐零度高罐装330毫升组合装_便携式6罐,
953,百事可乐无糖330ml X 4,百事可乐极度,堆头_百事可乐极度罐装330毫升_便携式4罐,堆头_百事可乐极度高罐装330毫升_便携式4罐
1336,芬达塑料瓶 300毫升(24支装)整箱,芬达,堆头_芬达橙味瓶装300毫升_塑料膜24瓶,
1361,芬达橙味2L（整箱）(6支装),芬达,堆头_芬达橙味瓶装2000毫升_塑料膜6瓶,
2679,芬达橙味汽水塑料瓶500 毫升 x12瓶 整箱,芬达,堆头_芬达橙味瓶装500毫升_塑料膜12瓶,
2681,芬达橙味汽水塑料瓶500 毫升 x12瓶 整箱,芬达,堆头_芬达橙味瓶装500毫升_纸箱12瓶,
1087,芬达橙味汽水摩登罐整箱（330ml x 24罐,芬达,堆头_芬达橙味罐装330毫升_纸箱24罐,
2271,芬达橙味汽水迷你罐箱装12罐 x 200 毫升,芬达,堆头_芬达橙味罐装200毫升_纸箱12罐,
2342,芬达橙爽橙味汽水摩登罐4连装x 330毫升,芬达,堆头_芬达橙味高罐装330毫升_便携式4罐,
502,24x500ML芬达橙未开箱,芬达,堆头_芬达橙味瓶装500毫升_塑料膜24瓶,
619,芬达橙汁塑料1.0升(12)整箱,芬达,堆头_芬达橙味瓶装1000毫升_纸箱12瓶,
565,芬达12x300ML彩膜整箱,芬达,堆头_芬达橙味瓶装300毫升_彩塑12瓶,
519,芬达橙汁塑料瓶 15x300毫升-整箱,芬达,堆头_芬达橙味瓶装300毫升_塑料膜15瓶,
130,芬达橙汁拉罐6x330ml,芬达,堆头_芬达橙味罐装330毫升_彩塑6罐,堆头_芬达橙味罐装330毫升_便携式6罐
1519,美年达橙汁塑料瓶330毫升X12箱,美年达,堆头_美年达橙味瓶装330毫升_塑料膜12瓶,堆头_美年达橙味瓶装330毫升_彩塑12瓶
816,美年达橙味碳酸汽水饮料罐装 6 X 330ml,美年达,堆头_美年达橙味罐装330毫升_彩塑6罐,堆头_美年达橙味罐装330毫升_塑料膜6罐
118,怡泉+C柠檬味易拉罐 6x330毫升,怡泉汽水,堆头_怡泉+C柠檬味罐装330毫升_塑料膜6罐,
549,怡泉+C柠檬味摩登罐（330毫升 x6罐),怡泉汽水,堆头_怡泉+C柠檬味汽水罐装330毫升高_便携式6罐,
119,怡泉+C柠檬味塑料瓶 3x500毫升,怡泉汽水,堆头_怡泉+C柠檬味瓶装500毫升_塑料膜3瓶,
2268,百事可乐罐装裹塑6罐 x 330 毫升,百事可乐,堆头_百事可乐罐装330毫升_塑料膜6罐,
1737,七喜柠檬裹敷塑料12包X 500毫升,七喜,堆头_七喜冰爽柠檬味瓶装600毫升_塑料膜12瓶,
918,7喜2 l x 8,七喜,堆头_七喜冰爽柠檬味瓶装2000毫升_塑料膜8瓶装,
929,7喜330毫升x 12,七喜,堆头_七喜冰爽柠檬味瓶装330毫升_彩塑12瓶,
934,7升330毫升x 8,七喜,堆头_七喜冰爽柠檬味罐装330毫升_彩塑8罐,
925,7喜330毫升x 6,七喜,堆头_七喜罐装330毫升_彩塑6罐,
921,7喜550毫升x 4,七喜,堆头_七喜冰爽柠檬味瓶装600毫升_塑料膜4瓶,
922,7喜550毫升x 12,七喜,堆头_七喜冰爽柠檬味瓶装600毫升_塑料膜12瓶,
1389,雪碧塑料瓶 500毫升(24支装)整箱,雪碧,堆头_雪碧瓶装600毫升_塑料膜24瓶,
1397,雪碧塑料瓶680毫升(12支装)整箱,雪碧,堆头_雪碧清爽柠檬味瓶装680毫升_纸箱12瓶,
1348,雪碧_檬6 x 2l,雪碧,堆头_雪碧瓶装2000毫升_塑料膜6瓶,
2383,雪碧纤维+ 零糖塑料瓶500毫升x12,雪碧,堆头_雪碧纤维+清爽柠檬味瓶装500毫升_彩塑12瓶,
576,雪碧 12x1L（箱）,雪碧,堆头_雪碧瓶装1000毫升_塑料膜12瓶,
553,雪碧原味12x1.25L（整箱）,雪碧,堆头_雪碧瓶装1250毫升_塑料膜12瓶,
481,雪碧PET8x2L箱,雪碧,堆头_雪碧瓶装2000毫升_塑料膜8瓶,
709,雪碧迷你摩登罐 12x200ml毫升,雪碧,堆头_雪碧清爽柠檬味罐装200毫升_纸箱12罐,
518,雪碧塑料瓶 15x300ml 毫升,雪碧,堆头_雪碧瓶装300毫升_塑料膜15瓶,
567,雪碧12x300ML彩膜整箱,雪碧,堆头_雪碧瓶装300毫升_彩塑12瓶,
114,雪碧易拉罐 4x330ml毫升,雪碧,堆头_雪碧清爽柠檬味罐装330毫升_便携式4罐,
123,雪碧拉罐8x330ml,雪碧,堆头_雪碧清爽柠檬味罐装330毫升_便携式8罐,
124,雪碧易拉罐 6x330ml毫升,雪碧,堆头_雪碧罐装330毫升_便携式6罐,
986,雪碧摩登罐整箱24x330ml,雪碧,堆头_雪碧罐装330毫升高_塑料膜24罐,
556,雪碧原味24x330ml（整箱）,雪碧,堆头_雪碧清爽柠檬味罐装330毫升_礼盒24罐,堆头_雪碧罐装330毫升_塑料膜24罐
116,雪碧塑料瓶 4x600毫升,雪碧,堆头_雪碧瓶装600毫升_塑料膜4瓶,
19,雪碧塑料888毫升(12),雪碧,堆头_雪碧瓶装888毫升_塑料膜12瓶,
737,屈臣氏 无糖 苏打水330ml x 24听苏打汽水 整箱 欢迎团购,屈臣氏,堆头_Watsons屈臣氏苏打汽水罐装330毫升_纸箱24瓶,
943,屈臣氏香草_打水330ml X 6,屈臣氏,堆头_Watsons屈臣氏苏打汽水香草味罐装330毫升_塑料膜6罐,
944,屈臣氏_打水Suger Free 330ml X 4,屈臣氏,堆头_Watsons屈臣氏苏打汽水罐装330毫升_塑料膜4罐,
945,屈臣氏_打水Suger Free 330ml X 6,屈臣氏,堆头_Watsons屈臣氏苏打汽水罐装330毫升_塑料膜6罐,
946,屈臣氏香草_打水330ml X 4,屈臣氏,堆头_Watsons屈臣氏苏打汽水香草味罐装330毫升_塑料膜4罐,
2616,和其正清凉茶饮料箱装1.5升 x6瓶,和其正,堆头_和其正凉茶瓶装1500毫升_纸箱6瓶,
2614,和其正清凉茶饮料箱装550毫升 x15瓶,和其正,堆头_和其正凉茶瓶装550毫升_纸箱15瓶,
2615,和其正清凉茶饮料箱装600毫升 x15瓶,和其正,堆头_和其正凉茶瓶装600毫升_纸箱15瓶,
2634,天喔茶庄蜂蜜红枣茶箱装500毫升 x15瓶,天喔茶庄茶,无,
2632,天喔茶庄蜂蜜雪梨茶箱装500毫升 x15瓶,天喔茶庄茶,堆头_天喔茶庄蜂蜜雪梨茶瓶装500毫升_纸箱15瓶,
1762,康师傅绿茶蜂蜜茉莉花纸板盒15包X 500毫升,康师傅茶,堆头_康师傅绿茶低糖瓶装500毫升_纸箱15瓶,
1765,康师傅茉莉花蜂蜜茶纸板盒15包X 550毫升,康师傅茶,无,
905,康_傅_檬冰茶（包_塑料）250ML X 24,康师傅茶,无,
908,康_傅冰茶（包_塑料）550ML X 6,康师傅茶,堆头_康师傅乌龙冰茶瓶装500毫升_塑料膜6瓶,
907,康_傅_茶（裹塑）550ML X 6,康师傅茶,堆头_康师傅绿茶低糖瓶装500毫升_塑料膜6瓶,
1749,统一小茗同学冷泡冰橘绿茶纸箱15包装X 480毫升,统一小茗同学,堆头_统一小茗同学冷泡冰橘绿茶瓶装480毫升_纸箱15瓶,
1750,统一小茗同学冷泡溜溜哒茶纸箱15包装X 480毫升,统一小茗同学,堆头_统一小茗同学冷泡溜溜哒茶瓶装480毫升_纸箱15瓶,
1814,阳光经典柠檬茶味饮料250mlx6康美包,阳光,堆头_可口可乐阳光经典柠檬茶盒装250毫升_塑料膜6盒,
1815,阳光菊花茶味饮料250mlx6康美包,阳光,堆头_可口可乐阳光菊花茶盒装250毫升_塑料膜6盒,
2265,淳茶舍玉暮红茶无糖调味茶饮料纸板箱12瓶 x 480 毫升,淳茶舍,堆头_淳茶舍玉暮红茶瓶装480毫升_纸箱12瓶,
1720,淳茶舍玉露绿茶无糖纸板盒12个装X 480毫升,淳茶舍,堆头_淳茶舍玉露绿茶瓶装480毫升_纸箱12瓶,
2266,淳茶舍铁观音乌龙无糖原味无纸板箱12瓶 x 480 毫升,淳茶舍,堆头_淳茶舍铁观音乌龙瓶装480毫升_纸箱12瓶,
2285,康师傅炼乳奶茶箱装15瓶 x 500 毫升,康师傅奶茶,堆头_康师傅炼乳奶茶瓶装500毫升_纸箱15瓶,
2335,统一冰红茶柠檬味调味茶饮料箱装6瓶 X 2升,统一茶,堆头_统一冰红茶柠檬味瓶装2000毫升_纸箱6瓶,
1490,统一奶茶大麦味纸板盒24包x 250毫升,统一奶茶,堆头_统一奶茶麦香口味盒装250毫升_纸箱24盒,
1494,统一奶茶巧克力味纸板盒24包x 250毫升,统一奶茶,堆头_统一奶茶巧克力口味盒装250毫升_纸箱24盒,
1491,统一奶茶草莓味纸板盒24包x 250毫升,统一奶茶,堆头_统一奶茶草莓口味盒装250毫升_纸箱24盒,
1510,娃哈哈冰红茶 纸板盒12包x 500毫升,娃哈哈茶,堆头_堆头_娃哈哈冰红茶柠檬味瓶装500毫升_纸箱12瓶,
1511,娃哈哈蜂蜜茉莉绿茶纸板12包x 500毫升,娃哈哈茶,无,
915,农夫山泉天然水（裹塑）1500ML X 12,农夫山泉水,堆头_农夫山泉饮用天然水瓶装1500毫升_塑料膜12瓶,
912,农夫山泉天然水（裹塑) 380ML X 12,农夫山泉水,堆头_农夫山泉饮用天然水瓶装380毫升_塑料膜12瓶,
913,农夫山泉天然水（裹塑）550ML X 12,农夫山泉水,堆头_农夫山泉饮用天然水瓶装550毫升_塑料膜12瓶,
909,农夫山泉天然水（裹塑）550ML X 28,农夫山泉水,堆头_农夫山泉饮用天然水瓶装550毫升_塑料膜28瓶,
1757,康师傅优悦饮用水包裹塑料24包X 550毫升,康师傅优悦,堆头_康师傅优悦饮用纯净水瓶装560毫升_纸箱24瓶,
2622,康师傅优悦饮用纯净水箱装装380毫升 x24瓶,康师傅优悦,堆头_康师傅优悦饮用纯净水瓶装380毫升_纸箱24瓶,
2603,怡宝纯净水包裹塑料12包x 555毫升,怡宝,堆头_怡宝饮用纯净水瓶装555毫升_彩塑12瓶,
2602,怡宝纯净水箱装1.555升 x12支,怡宝,堆头_怡宝饮用纯净水瓶装1555毫升_纸箱12瓶,
2585,怡宝纯净水箱装555毫升x24瓶,怡宝,堆头_怡宝饮用纯净水瓶装555毫升_纸箱24瓶,
2610,景田饮用纯净水箱装360毫升 x24瓶,百岁山,堆头_景田饮用纯净水瓶装360毫升_彩塑24瓶,
