堆头_蒙牛未来星营养果汁酸奶饮品香蕉味瓶装180毫升_纸箱16瓶,1
堆头_美汁源果粒橙瓶装450毫升_塑料膜24瓶,117
堆头_可口可乐瓶装300毫升_塑料膜12瓶,67
堆头_七喜罐装330毫升_彩塑6罐,149
堆头_七喜冰爽柠檬味罐装330毫升_纸箱24罐,19
堆头_百岁山饮用天然矿泉水瓶装570毫升_纸箱24瓶,166
堆头_景田饮用纯净水瓶装560毫升_纸箱24瓶,48
堆头_银鹭花生牛奶复合蛋白饮品瓶装450毫升_纸箱15瓶,7
堆头_银鹭红枣花生牛奶复合蛋白饮品瓶装450毫升_纸箱15瓶,5
堆头_怡宝魔力咸荔枝味瓶装500毫升_纸箱15瓶,0
堆头_怡宝饮用纯净水瓶装555毫升_纸箱24瓶,238
堆头_百事可乐瓶装600毫升_塑料膜24瓶,15
堆头_红牛罐装250毫升_塑料膜12罐,14
堆头_百事可乐罐装330毫升_纸箱24罐,30
堆头_康师傅包装饮用水瓶装550毫升_彩塑12瓶,580
堆头_可口可乐瓶装600毫升_塑料膜24瓶,13307
堆头_可口可乐零度瓶装500毫升_塑料膜24瓶,52
堆头_加多宝凉茶植物饮料罐装310毫升_纸箱24罐,44
堆头_王老吉罐装310毫升_纸箱24罐,94
堆头_冰露包装饮用水瓶装550毫升_塑料膜24瓶,325
堆头_美汁源果粒奶优原味瓶装450毫升_纸箱15瓶,111
堆头_美汁源果粒奶优蜜桃味瓶装450毫升_纸箱15瓶,120
堆头_美汁源果粒奶优草莓味瓶装450毫升_纸箱15瓶,210
堆头_康师傅包装饮用水瓶装550毫升_彩塑24瓶,16
堆头_可口可乐瓶装2000毫升_塑料膜8瓶,571
堆头_雪碧清爽柠檬味瓶装2000毫升_塑料膜8瓶,586
堆头_伊利畅意100%乳酸菌饮品原味瓶装100毫升_纸箱30瓶,5
堆头_冰露饮用纯净水瓶装550毫升_塑料膜24瓶,51
堆头_可乐雪碧芬达瓶装2000毫升_礼盒6瓶,18
堆头_可口可乐罐装330毫升_礼盒24罐,21
堆头_雪碧清爽柠檬味罐装330毫升_礼盒24罐,37
堆头_可口可乐瓶装888毫升_塑料膜12瓶,54
堆头_雪碧清爽柠檬味瓶装888毫升_塑料膜12瓶,27
堆头_康师傅绿茶低糖瓶装1000毫升_纸箱12瓶,15
堆头_康师傅茉莉清茶瓶装1000毫升_纸箱12瓶,11
堆头_可口可乐高罐装330毫升_纸箱12瓶,58
堆头_农夫山泉饮用天然水瓶装550毫升_彩塑12瓶,134
堆头_怡宝饮用纯净水瓶装555毫升_彩塑12瓶,137
堆头_可口可乐罐装_混合包装,260
堆头_可口可乐罐装330毫升_塑料膜24罐,145
堆头_美汁源果粒橙瓶装450毫升_塑料膜12瓶,2553
堆头_纯悦包装饮用水瓶装1500毫升_彩塑12瓶,756
堆头_雪碧清爽柠檬味瓶装300毫升_塑料膜24瓶,75
堆头_可口可乐瓶装300毫升_塑料膜24瓶,101
堆头_芬达橙味瓶装2000毫升_塑料膜6瓶,145
堆头_苏萨特种兵生榨椰子汁植物蛋白饮料瓶装1250克_纸箱6瓶,15
堆头_可口可乐罐装330毫升_彩塑6罐,307
堆头_农夫山泉饮用天然水瓶装550毫升_塑料膜28瓶,159
堆头_伊利纯牛奶盒装250毫升_纸箱24盒,15
堆头_可口可乐零度高罐装330毫升组合装_便携式6罐,101
堆头_芬达橙味罐装330毫升_便携式6罐,4372
堆头_怡泉+C柠檬味高罐装330毫升_便携式6罐,576
堆头_景田饮用纯净水瓶装560毫升_彩塑12瓶,16
堆头_康师傅茉莉蜜茶瓶装1000毫升_纸箱12瓶,16
堆头_可口可乐零度高罐装330毫升_塑料膜24罐,71
堆头_雪碧清爽柠檬味高罐装330毫升_塑料膜24罐,146
堆头_健力宝运动饮料柠蜜味罐装330毫升_纸箱24罐,0
堆头_纯悦包装饮用水瓶装1500毫升_塑料膜12瓶,483
堆头_可口可乐罐装330毫升_便携式6罐,10333
堆头_可口可乐罐装330毫升_彩塑12罐,15
堆头_雪碧清爽柠檬味罐装330毫升_彩塑12罐,23
堆头_美汁源果粒橙瓶装300毫升_彩塑12瓶,2187
堆头_酷儿橙汁瓶装300毫升_彩塑12瓶,769
堆头_雪碧瓶装1000毫升+果粒橙瓶装1250毫升_二联装,379
堆头_可乐瓶装1000毫升+果粒橙瓶装1250毫升_二联装,382
堆头_芬达橙味瓶装300毫升_塑料膜12瓶,58
堆头_味动力原味瓶装330毫升_塑料膜12瓶,10
堆头_可口可乐瓶装1250毫升_礼盒12瓶,26
堆头_雪碧清爽柠檬味瓶装1250毫升_礼盒12瓶,20
堆头_康师傅冰红茶柠檬口味瓶装500毫升_纸箱15瓶,36
堆头_脉动青柠瓶装600毫升_纸箱15瓶,29
堆头_RB箱,277
堆头_可口可乐玻璃瓶装200毫升_RB箱24瓶,90
堆头_芬达橙味玻璃瓶装200毫升_RB箱24瓶,57
堆头_七喜冰爽柠檬味罐装330毫升_塑料膜6罐,32
堆头_美年达橙味瓶装330毫升_彩塑12瓶,81
堆头_可口可乐瓶装1500毫升_塑料膜12瓶,0
堆头_现代牧业鲜语纯牛奶盒装250毫升_纸箱12盒,10
堆头_农夫山泉天然矿泉水瓶装535毫升_纸箱24瓶,22
堆头_佳得乐蓝莓味运动饮料瓶装600毫升_纸箱15瓶,11
堆头_七喜冰爽柠檬味瓶装2000毫升_塑料膜6瓶装,30
堆头_尖叫多肽型瓶装550毫升_纸箱15瓶,12
堆头_美汁源果粒橙瓶装1250毫升_塑料膜6瓶,36
堆头_美汁源果粒橙可乐组合瓶装1250毫升_塑料膜6瓶,38
堆头_雪碧清爽柠檬味瓶装1250毫升_塑料膜6瓶,33
堆头_雪碧+果粒橙瓶装1250毫升_二联装,618
堆头_王老吉凉茶植物饮料瓶装500毫升_纸箱15瓶,15
堆头_农夫山泉饮用天然水(乳白色)瓶装4000毫升_纸箱4瓶,8
堆头_七喜冰爽柠檬味瓶装330毫升_彩塑12瓶,104
堆头_水动乐桃味瓶装600毫升_纸箱15瓶,100
堆头_今麦郎凉白开熟水饮用水瓶装500毫升_纸箱15瓶,16
堆头_七喜冰爽柠檬味瓶装330毫升_塑料膜12瓶,149
堆头_美汁源果粒橙瓶装450毫升_彩塑12瓶,7
堆头_芬达橙味罐装330毫升_塑料膜24罐,59
堆头_美年达橙味瓶装600毫升_塑料膜24瓶,0
堆头_美年达橙味罐装330毫升_彩塑6罐,1781
堆头_乐虎氨基酸维生素功能饮料瓶装380毫升_纸箱15瓶,9
堆头_和其正凉茶瓶装550毫升_纸箱15瓶,2
堆头_可乐+雪碧+芬达+果粒橙瓶装1250毫升_礼盒12瓶,4
堆头_美汁源果粒奶优椰子味瓶装450毫升_纸箱15瓶,24
堆头_美汁源爽粒花语白葡萄+槐花瓶装420毫升_彩塑12瓶,21
堆头_酷儿橙汁瓶装450毫升_塑料膜12瓶,57
堆头_康师傅包装饮用水瓶装550毫升_塑料膜24瓶,12
堆头_可口可乐瓶装2000毫升_礼盒6瓶,43
堆头_雪碧清爽柠檬味瓶装2000毫升_礼盒6瓶,53
堆头_怡泉+C柠檬味瓶装500毫升_塑料膜12瓶,6
堆头_可乐+雪碧瓶装1250毫升_礼盒12瓶,0
堆头_维他柠檬茶瓶装500毫升_纸箱24瓶,5
堆头_可口可乐高罐装330毫升_便携式6罐,154
堆头_可乐+雪碧瓶装2000毫升_二联装,40
堆头_美汁源果粒橙瓶装1250毫升_二联装,402
堆头_雪碧+芬达橙瓶装2000毫升_二联装,75
堆头_康师傅茉莉蜜茶瓶装500毫升_纸箱15瓶,6
堆头_美汁源果粒奶优菠萝味瓶装450毫升_纸箱15瓶,83
堆头_雪菲力盐汽水柠檬味瓶装600毫升_塑料膜12瓶,3
堆头_伊利优酸乳乳饮料原味盒装250毫升_纸箱24盒,21
堆头_雪碧清爽柠檬味玻璃瓶装200毫升_RB箱24瓶,78
堆头_可口可乐_混合包装,819
堆头_统一冰红茶柠檬瓶装500毫升_纸箱15瓶,4
堆头_可口可乐瓶装1250毫升_纸箱12瓶,24
堆头_新希望蝶泉特浓纯牛奶盒装250毫升_纸箱16盒,1
堆头_豆本豆有机豆奶盒装250毫升_纸箱16盒,7
堆头_中沃体质能量牛磺酸强化运动功能饮料瓶装600毫升_纸箱15瓶,20
堆头_雪碧清爽柠檬味高罐装330毫升_便携式6罐,114
堆头_美汁源果粒奶优草莓味盒装250毫升_纸箱12瓶,44
堆头_芬达苹果味瓶装300毫升_彩塑12瓶,259
堆头_农夫山泉饮用天然水瓶装550毫升_塑料膜24瓶,98
堆头_雪碧清爽柠檬味高罐装330毫升_塑料膜12罐,8
堆头_光明原味酸牛奶饮品盒装190毫升_纸箱24盒,0
堆头_雪碧清爽柠檬味罐装330毫升_塑料膜24罐,113
堆头_燕塘甜牛奶饮品盒装250毫升_纸箱16盒,1
堆头_酷儿橙汁瓶装1500毫升_纸箱12瓶,11
堆头_战马能量型维生素饮料瓶装400毫升_纸箱15瓶,1
堆头_百事可乐瓶装600毫升_塑料膜12瓶,3
堆头_芬达橙味瓶装1250毫升_塑料膜12瓶,40
堆头_百事可乐瓶装330毫升_彩塑12瓶,53
堆头_百事可乐罐装330毫升_彩塑6罐,417
堆头_芬达橙味瓶装2000毫升_礼盒6瓶,8
堆头_美汁源果粒奶优香蕉味瓶装450毫升_纸箱15瓶,38
堆头_魔爪高罐装330毫升_纸箱24罐,6
堆头_美汁源果粒奶优芒果味瓶装450毫升_纸箱15瓶,46
堆头_光明莫斯利安酸奶原味盒装200克_纸箱12盒,7
堆头_冰露包装饮用水瓶装550毫升_彩塑24瓶,135
堆头_珍茗山泉饮用天然净化山泉水瓶装1350毫升_塑料膜12瓶,0
堆头_李子园甜牛奶乳饮料朱古力瓶装450毫升_纸箱12瓶,8
堆头_可口可乐瓶装2000毫升_纸箱6瓶,31
堆头_雪碧清爽柠檬味瓶装300毫升_塑料膜12瓶,106
堆头_芬达水蜜桃味瓶装500毫升(扭扭瓶)_塑料膜12瓶,39
堆头_今麦郎饮用天然水瓶装550毫升_塑料膜24瓶,4
堆头_冰露饮用纯净水瓶装550毫升_彩塑12瓶,59
堆头_可口可乐瓶装600毫升_塑料膜4瓶,9
堆头_农夫山泉饮用天然水瓶装1500毫升_塑料膜12瓶,31
堆头_冰露包装饮用水瓶装1500毫升_塑料膜12瓶,18
堆头_娃哈哈饮用纯净水瓶装596毫升_彩塑12瓶,129
堆头_可口可乐高罐装330毫升_塑料膜24罐,195
堆头_娃哈哈C柠檬柠檬汁碳酸饮料瓶装530毫升_纸箱6瓶,0
堆头_达利园八宝粥桂圆莲子罐装360克_纸箱12罐,20
堆头_可口可乐罐装330毫升_便携式4罐,112
堆头_美汁源爽粒花语红葡萄+玫瑰瓶装420毫升_彩塑12瓶,22
堆头_美汁源三重果粒橙瓶装420毫升_彩塑12瓶,32
堆头_美年达橙味瓶装330毫升_塑料膜12瓶,44
堆头_雪碧清爽柠檬味罐装330毫升_塑料膜12罐,125
堆头_Tropicana纯果乐果缤纷热带美味瓶装1250毫升_纸箱8瓶,4
堆头_Tropicana纯果乐果缤纷金橙奇异果味瓶装1250毫升_纸箱8瓶,0
堆头_康师傅鲜果橙瓶装1000毫升_纸箱8瓶,0
堆头_康师傅冰糖雪梨瓶装1000毫升_纸箱8瓶,1
堆头_Watsons屈臣氏苏打汽水罐装330毫升_纸箱24瓶,11
堆头_怡宝饮用纯净水瓶装4500毫升_纸箱4瓶,29
堆头_百事纯水乐饮用纯净水瓶装550毫升_彩塑12瓶,67
堆头_红牛维生素功能饮料罐装250毫升_纸箱24罐,127
堆头_美汁源果粒橙瓶装300毫升_塑料膜24瓶,3
堆头_芬达橙味高罐装330毫升_便携式6罐,21
堆头_酷儿蜜桃汁瓶装450毫升_塑料膜12瓶,15
堆头_芬达橙味罐装330毫升高_塑料膜24罐,97
堆头_百事可乐罐装330毫升_塑料膜6罐,2558
堆头_脉动芒果瓶装600毫升_纸箱15瓶,4
堆头_怡宝KIRIN火咖意式拿铁咖啡瓶装440毫升_纸箱15瓶,1
堆头_农夫山泉水荔枝瓶装530毫升_纸箱15瓶,0
堆头_可口可乐瓶装1000毫升_塑料膜12瓶,4
堆头_娃哈哈来一榨椰汁瓶装1500毫升_纸箱6瓶,1
堆头_雀巢咖啡丝滑拿铁瓶装268毫升_纸箱15瓶,23
堆头_雀巢咖啡丝滑摩卡瓶装268毫升_纸箱15瓶,1
堆头_统一海之言柠檬瓶装500毫升_纸箱15瓶,1
堆头_伊利优酸乳乳饮料蓝莓味盒装250毫升_纸箱24盒,1
堆头_安慕希原味盒装205克_纸箱12盒,51
堆头_农夫山泉茶π柠檬红茶瓶装500毫升_纸箱24瓶,3
堆头_农夫山泉茶π蜜桃乌龙茶瓶装500毫升_纸箱15瓶,4
堆头_蒙牛特仑苏纯牛奶盒装250毫升_纸箱12盒,26
堆头_康师傅包装饮用水瓶装1500毫升_彩塑6瓶,8
堆头_芬达橙味罐装330毫升_彩塑6罐,167
堆头_芬达橙味罐装330毫升_纸箱24罐,0
堆头_农夫山泉农夫果园橙+胡萝卜+苹果+菠萝+猕猴桃瓶装1800毫升_纸箱6瓶,13
堆头_百事可乐罐装330毫升_塑料膜24罐,9
堆头_统一绿茶低糖茉莉味瓶装500毫升_纸箱18瓶,7
堆头_芬达橙味罐装330毫升_塑料膜12瓶,16
堆头_娃哈哈乳酸菌饮品瓶装100毫升_纸箱40瓶,17
堆头_百事可乐瓶装1250毫升_塑料膜12瓶,6
堆头_可口可乐零度瓶装300毫升_彩塑12瓶,2279
堆头_芬达橙味瓶装2000毫升_塑料膜8瓶,63
堆头_农夫山泉水溶C100柠檬味复合果汁饮料瓶装445毫升_纸箱15瓶,3
堆头_农夫山泉水溶C100青皮桔味复合果汁饮料瓶装445毫升_纸箱15瓶,0
堆头_果粒橙瓶装1250毫升X2+怡泉气泡水桃子味瓶装500毫升_三联装,12
堆头_果粒橙+爽粒葡萄瓶装1250毫升+怡泉气泡水柠檬味瓶装500毫升_三联装,0
堆头_果粒橙瓶装1250毫升X2+怡泉气泡水柠檬味瓶装500毫升_三联装,1
堆头_果粒橙+爽粒葡萄瓶装1250毫升+怡泉气泡水桃子味瓶装500毫升_三联装,0
堆头_可口可乐罐装330毫升_便携式8罐,343
堆头_雪碧清爽柠檬味罐装330毫升_便携式8罐,313
堆头_维他奶原味玻璃瓶装236毫升_RB箱24瓶,6
堆头_康师傅优悦饮用纯净水瓶装560毫升_纸箱24瓶,28
堆头_爱夸饮用天然矿泉水瓶装570毫升_纸箱15瓶,5
堆头_可口可乐樱桃味瓶装500毫升_塑料膜12瓶,19
堆头_蒙牛酸酸乳乳味饮品原味盒装250毫升_纸箱24盒,12
堆头_可口可乐瓶装600毫升_塑料膜12瓶,23
堆头_雪碧清爽柠檬味瓶装600毫升_塑料膜12瓶,35
堆头_芬达橙味瓶装500毫升(扭扭瓶)_塑料膜24瓶,19
堆头_芬达橙味罐装330毫升_礼盒24罐,4
堆头_可乐瓶装1250毫升+酷儿橙瓶装1500毫升_二联装,47
堆头_美汁源热带果粒瓶装420毫升_彩塑12瓶,24
堆头_可口可乐零度瓶装500毫升_塑料膜12瓶,88
堆头_百岁山饮用天然矿泉水瓶装570毫升_彩塑6瓶,111
堆头_健力宝运动饮料橙蜜味罐装330毫升_纸箱24罐,18
堆头_健力宝运动饮料柠蜜味瓶装2000毫升_塑料膜6瓶装,0
堆头_可口可乐香草味瓶装500毫升_塑料膜24瓶,6
堆头_美年达橙味瓶装600毫升_纸箱24瓶,3
堆头_美年达橙味罐装330毫升_塑料膜6罐,54
堆头_统一阿萨姆原味奶茶瓶装500毫升_纸箱15瓶,32
堆头_恒大冰泉长白山天然矿泉水瓶装500毫升_彩塑12瓶,42
堆头_冰露包装饮用水瓶装550毫升_塑料膜12瓶,31
堆头_可口可乐健怡高罐装330毫升_塑料膜24罐,51
堆头_怡泉汤力水高罐装330毫升_塑料膜24罐,0
堆头_恒大冰泉长白山天然矿泉水瓶装500毫升_纸箱24瓶,8
堆头_冰露包装饮用水瓶装3800毫升_纸箱4瓶,0
堆头_农夫山泉饮用天然水瓶装550毫升_纸箱24瓶,16
堆头_怡宝魔力柠檬味瓶装500毫升_纸箱15瓶,5
堆头_味全乳酸菌饮品原味瓶装420毫升_纸箱15瓶,8
堆头_芬达橙苹果蜜桃混合罐装330毫升_便携式6罐,167
堆头_百事可乐瓶装330毫升_塑料膜12瓶,74
堆头_美汁源果粒橙瓶装450毫升_塑料膜4瓶,46
堆头_康师傅冰红茶柠檬口味盒装250毫升_纸箱24盒,1
堆头_维他柠檬茶盒装250毫升_纸箱24盒,6
堆头_伊利QQ星营养果汁酸奶饮品草莓味瓶装200毫升_纸箱16瓶,3
堆头_景田百岁山饮用天然矿泉水瓶装348毫升_纸箱24瓶,37
堆头_芬达橙味瓶装600毫升_塑料膜12瓶,2
堆头_景田饮用纯净水瓶装1500毫升_纸箱12瓶,9
堆头_李子园甜牛奶乳饮料草莓瓶装450毫升_纸箱12瓶,6
堆头_李子园甜牛奶乳饮料原味瓶装450毫升_纸箱12瓶,10
堆头_雪碧零卡清爽柠檬味瓶装500毫升_塑料膜24瓶,1
堆头_可口可乐零度高罐装330毫升组合装_便携式4罐,10
堆头_怡泉+C柠檬味高罐装330毫升_便携式4罐,5
堆头_芬达水蜜桃味瓶装300毫升_彩塑12瓶,29
堆头_珍珍荔枝味汽水罐装330毫升_纸箱24瓶,2
堆头_农夫山泉天然矿泉水瓶装400毫升_纸箱24瓶,1
堆头_雪碧零卡清爽柠檬味瓶装500毫升_塑料膜12瓶,36
堆头_可乐雪碧组合瓶装2000毫升_塑料膜8瓶,9
堆头_康师傅冰糖雪梨瓶装500毫升_纸箱15瓶,6
堆头_雪碧清爽柠檬味罐装330毫升_纸箱24罐,10
堆头_美汁源果粒奶优香蕉味瓶装450毫升_纸箱24瓶,0
堆头_冰露包装饮用水瓶装350毫升_彩塑12瓶,227
堆头_可乐瓶装1250毫升_塑料膜8瓶,1
堆头_醒目汽水水蜜桃味瓶装2000毫升_塑料膜6瓶,0
堆头_美汁源热带果粒瓶装1250毫升_纸箱6瓶,1
堆头_美年达橙味罐装330毫升_纸箱24罐,9
堆头_农夫山泉东方树叶乌龙茶瓶装500毫升_纸箱15瓶,0
堆头_农夫山泉东方树叶红茶瓶装500毫升_纸箱15瓶,1
堆头_农夫山泉东方树叶茉莉花茶瓶装500毫升_纸箱15瓶,0
堆头_康师傅冰红茶柠檬瓶装550毫升_塑料膜4瓶,33
堆头_康师傅鲜果橙瓶装500毫升_纸箱15瓶,4
堆头_康师傅劲凉冰红茶瓶装1000毫升_纸箱12瓶,1
堆头_康师傅海晶柠檬瓶装500毫升_纸箱15瓶,0
堆头_达能脉动水蜜桃口味瓶装600毫升_纸箱15瓶,14
堆头_维他菊花茶盒装250毫升_塑料膜6盒,38
堆头_怡宝饮用纯净水瓶装1555毫升_纸箱12瓶,34
堆头_景田百岁山饮用天然矿泉水瓶装1000毫升_纸箱15瓶,0
堆头_康师傅鲜果橙瓶装2000毫升_纸箱6瓶,8
堆头_康师傅水蜜桃瓶装2000毫升_纸箱6瓶,7
堆头_怡宝饮用纯净水瓶装350毫升_纸箱24瓶,3
堆头_美年达青苹果味瓶装2000毫升_塑料膜6瓶,15
堆头_宝矿力水特电解质饮料瓶装500毫升_纸箱24瓶,4
堆头_银鹭花生牛奶复合蛋白饮料瓶装1500毫升_纸箱6瓶,0
堆头_美汁源果粒橙雪碧组合瓶装1250毫升_塑料膜6瓶,19
堆头_农夫山泉饮用天然水瓶装550毫升_纸箱28瓶,12
堆头_芬达橙味高罐装330毫升_便携式4罐,538
堆头_可乐芬达组合瓶装2000毫升_塑料膜6瓶,0
堆头_芬达苹果味瓶装2000毫升_塑料膜8瓶,12
堆头_今麦郎饮用天然水瓶装1500毫升_塑料膜8瓶,1
堆头_康师傅味全乳酸菌饮品原味瓶装420毫升_纸箱15瓶,4
堆头_农夫山泉茶π西柚茉莉花茶瓶装500毫升_纸箱15瓶,1
堆头_味动力蓝莓瓶装100毫升_纸箱30瓶,1
堆头_农夫山泉饮用天然水瓶装380毫升_纸箱24瓶,12
堆头_统一绿茶低糖茉莉味瓶装1000毫升_纸箱8瓶,3
堆头_雪碧清爽柠檬味瓶装1250毫升_彩塑4瓶,4
堆头_可口可乐零度罐装330毫升_彩塑6罐,1
堆头_康师傅柚子绿茶瓶装500毫升_纸箱15瓶,6
堆头_康师傅冰绿茶柠檬口味瓶装500毫升_纸箱15瓶,0
堆头_乐虎氨基酸维生素功能饮料罐装250毫升_纸箱24瓶,2
堆头_可乐+雪碧瓶装2000毫升_礼盒6瓶,1
堆头_康师傅茉莉蜜茶瓶装1000毫升_塑料膜3瓶,16
堆头_农夫山泉水溶C100西柚汁饮料瓶装445毫升_纸箱15瓶,0
堆头_百事七喜组合装罐装330毫升_塑料膜6罐,42
堆头_椰树椰汁盒装245毫升_塑料膜6盒,6
堆头_怡泉+C柠檬味汽水瓶装500毫升_塑料膜24瓶,0
堆头_娃哈哈饮用纯净水晶钻瓶装550毫升_纸箱24瓶,11
堆头_怡泉+C柠檬味高罐装330毫升_塑料膜24罐,63
堆头_农夫山泉维他命水石榴蓝莓风味瓶装500毫升_纸箱24瓶,4
堆头_农夫山泉维他命水柑橘风味瓶装500毫升_纸箱24瓶,3
堆头_味动力原味瓶装100毫升_纸箱30瓶,5
堆头_怡泉汤力水罐装330毫升_塑料膜24罐,3
堆头_达利园八宝粥桂圆莲子罐装360克_塑料膜6罐,34
堆头_农夫山泉维他命水柠檬风味瓶装500毫升_纸箱24瓶,5
堆头_康师傅劲凉冰红茶瓶装500毫升_纸箱15瓶,0
堆头_统一打气含气维生素风味饮料瓶装500毫升_彩塑15瓶,0
堆头_统一阿萨姆煎茶奶绿瓶装450毫升_纸箱15瓶,0
堆头_统一小茗同学冷泡溜溜哒茶瓶装480毫升_纸箱15瓶,2
堆头_现代牧业纯牛奶盒装250毫升_纸箱12盒,1
堆头_怡宝午后奶茶巧克力口味瓶装500毫升_纸箱15瓶,1
堆头_康师傅经典奶茶炼乳味瓶装500毫升_纸箱15瓶,4
堆头_康师傅经典奶茶香浓味瓶装500毫升_纸箱15瓶,8
堆头_美汁源热带果粒瓶装450毫升_塑料膜12瓶,0
堆头_芬达西瓜味瓶装600毫升_塑料膜12瓶,0
堆头_冰露机能水柠檬味瓶装500毫升_塑料膜12瓶,0
堆头_力保健保健饮料玻璃瓶装150毫升_纸箱10瓶,1
堆头_魔爪高罐装330毫升_塑料膜24罐,47
堆头_雪碧+芬达橙瓶装2000毫升_礼盒6瓶,0
堆头_美汁源果粒橙瓶装260毫升_塑料膜12瓶,14
堆头_景田饮用纯净水瓶装360毫升_彩塑12瓶,40
堆头_雀巢咖啡原醇香滑罐装210毫升_便携式6罐,18
堆头_雀巢咖啡丝滑拿铁瓶装268毫升_便携式3瓶,102
堆头_可乐+芬达橙瓶装2000毫升_二联装,27
堆头_旺仔牛奶盒装125毫升_塑料膜4盒,11
堆头_东鹏特饮维生素功能饮料瓶装250毫升_彩塑6瓶,3
堆头_娃哈哈AD钙瓶装220毫升_塑料膜4瓶,72
堆头_王老吉凉茶植物饮料盒装250毫升_纸箱16盒,35
堆头_娃哈哈苏打水饮品甜味瓶装350毫升_纸箱24瓶,10
堆头_恒大冰泉低钠长白山天然矿泉水瓶装500毫升_纸箱24瓶,1
堆头_唷茶冰冽金桔风味瓶装480毫升_纸箱15瓶,4
堆头_唷茶混合莓果风味瓶装480毫升_纸箱15瓶,1
堆头_雪碧清爽柠檬味罐装330毫升_彩塑8罐,31
堆头_红牛罐装250毫升_塑料膜6罐,1
堆头_可口可乐罐装330毫升_彩塑8罐,29
堆头_可口可乐高罐装330毫升_彩塑6罐,0
堆头_可口可乐零度高罐装330毫升_彩塑6罐,8
堆头_可口可乐健怡高罐装330毫升_彩塑6罐,7
堆头_百事可乐瓶装600毫升_塑料膜4瓶,11
堆头_可口可乐瓶装300毫升_彩塑12+3瓶,88
堆头_雪碧清爽柠檬味瓶装300毫升_彩塑12+3瓶,53
堆头_雪碧纤维+清爽柠檬味瓶装500毫升_塑料膜12瓶,4689
堆头_维他柠檬茶盒装250毫升_塑料膜6盒,25
堆头_芬达橙味高罐装330毫升_塑料膜6罐,4
堆头_养乐多活菌型乳酸菌乳饮品瓶装100毫升_彩塑5瓶,0
堆头_养乐多活菌型乳酸菌乳饮品低糖瓶装100毫升_彩塑5瓶,0
堆头_雪碧纤维+清爽柠檬味瓶装500毫升_二联装,1
堆头_加多宝凉茶植物饮料盒装250毫升_纸箱24盒,1
堆头_王老吉凉茶植物饮料盒装250毫升_塑料膜6盒,41
堆头_达能脉动荔枝口味瓶装600毫升_纸箱15瓶,7
堆头_达能脉动炽能量雪柚味瓶装500毫升_纸箱15瓶,0
